Internal1,Internal1,Internal1,Internal2,Internal2,Internal2,Internal3,Internal3,Internal3,Internal4,Internal4,Internal4
364.72,1108.77,134.531,371.258,1072.17,134.593,356.756,1051.82,122.216,370.273,1109.51,99.2955
364.773,1108.82,134.574,371.279,1072.15,134.503,356.73,1051.79,122.201,370.294,1109.65,99.3277
364.749,1108.81,134.554,371.205,1072.16,134.571,356.674,1051.8,122.198,370.377,1109.83,99.3744
364.723,1108.81,134.572,371.159,1072.16,134.581,356.651,1051.79,122.211,370.174,1109.61,99.2709
364.774,1108.77,134.506,371.17,1072.13,134.529,356.613,1051.79,122.194,370.108,1109.57,99.2648
364.654,1108.78,134.549,371.132,1072.14,134.537,356.577,1051.79,122.177,370.247,1109.81,99.3814
364.618,1108.77,134.551,371.042,1072.17,134.583,356.532,1051.79,122.168,369.966,1109.4,99.2211
364.579,1108.76,134.549,371.053,1072.13,134.541,356.493,1051.76,122.169,369.948,1109.39,99.2188
364.487,1108.76,134.588,371.017,1072.13,134.551,356.437,1051.76,122.157,369.915,1109.38,99.2331
364.489,1108.76,134.561,370.931,1072.03,134.539,356.42,1051.75,122.151,369.882,1109.39,99.2495
364.357,1108.64,134.524,370.885,1072.02,134.539,356.334,1051.74,122.164,369.85,1109.4,99.235
364.394,1108.72,134.569,370.86,1072.01,134.567,356.291,1051.71,122.162,369.82,1109.39,99.2646
364.274,1108.65,134.547,370.83,1072,134.557,356.253,1051.69,122.162,369.794,1109.35,99.246
364.266,1108.68,134.605,370.753,1072,134.601,356.237,1051.67,122.168,369.765,1109.32,99.2416
364.237,1108.66,134.624,370.797,1071.96,134.568,356.228,1051.64,122.165,369.745,1109.27,99.2394
364.21,1108.63,134.63,370.762,1071.92,134.562,356.202,1051.62,122.15,369.728,1109.24,99.243
364.217,1108.65,134.668,370.756,1071.9,134.569,356.099,1051.49,122.214,369.715,1109.24,99.2715
364.209,1108.62,134.684,370.692,1071.9,134.612,356.093,1051.46,122.206,369.719,1109.22,99.2757
364.186,1108.58,134.588,370.749,1071.83,134.529,356.153,1051.51,122.159,369.709,1109.21,99.2823
364.119,1108.48,134.559,370.74,1071.82,134.532,356.153,1051.48,122.15,369.863,1109.45,99.3737
364.081,1108.46,134.625,370.739,1071.84,134.576,356.149,1051.47,122.148,369.703,1109.18,99.2782
364.195,1108.53,134.606,370.691,1071.81,134.57,356.15,1051.45,122.141,369.872,1109.44,99.3862
364.168,1108.54,134.67,370.704,1071.84,134.608,356.164,1051.44,122.139,369.881,1109.42,99.3734
364.19,1108.51,134.621,370.777,1071.79,134.523,356.178,1051.43,122.136,369.899,1109.41,99.3896
364.233,1108.51,134.612,370.735,1071.79,134.568,356.206,1051.43,122.139,369.905,1109.41,99.3955
364.284,1108.54,134.634,370.812,1071.78,134.523,356.219,1051.44,122.13,369.922,1109.41,99.3803
364.284,1108.54,134.696,370.834,1071.78,134.566,356.139,1051.33,122.218,369.939,1109.41,99.3831
364.315,1108.54,134.625,370.832,1071.79,134.536,356.15,1051.35,122.228,369.956,1109.42,99.3857
364.279,1108.57,134.692,370.838,1071.8,134.57,356.164,1051.35,122.21,369.953,1109.43,99.3744
364.284,1108.55,134.608,370.841,1071.78,134.527,356.16,1051.36,122.233,369.959,1109.46,99.4109
364.296,1108.6,134.653,370.773,1071.97,134.67,356.262,1051.49,122.183,369.967,1109.47,99.4049
364.278,1108.6,134.595,370.839,1071.82,134.55,356.238,1051.49,122.184,369.754,1109.19,99.2667
364.28,1108.64,134.685,370.765,1071.9,134.621,356.252,1051.52,122.182,369.748,1109.2,99.2519
364.259,1108.66,134.666,370.841,1071.9,134.576,356.276,1051.53,122.2,369.757,1109.22,99.2556
364.31,1108.68,134.589,370.812,1072.04,134.546,356.299,1051.58,122.2,369.767,1109.24,99.2394
364.278,1108.68,134.661,370.885,1071.96,134.573,356.376,1051.6,122.175,369.796,1109.29,99.2425
364.23,1108.6,134.61,370.915,1071.97,134.567,356.376,1051.61,122.202,369.788,1109.28,99.2427
364.284,1108.59,134.596,370.951,1071.95,134.565,356.404,1051.61,122.209,369.83,1109.28,99.2125
364.374,1108.63,134.58,371.001,1071.94,134.55,356.437,1051.61,122.214,369.866,1109.29,99.2271
364.537,1108.67,134.61,371.047,1071.95,134.551,356.541,1051.62,122.185,369.936,1109.33,99.2342
364.56,1108.66,134.616,371.025,1071.95,134.595,356.583,1051.61,122.19,369.953,1109.26,99.219
364.611,1108.66,134.615,371.128,1071.95,134.564,356.626,1051.63,122.188,370.052,1109.41,99.2527
364.632,1108.68,134.613,371.11,1071.98,134.591,356.657,1051.66,122.207,370.023,1109.33,99.244
364.629,1108.73,134.609,371.135,1072.1,134.598,356.65,1051.72,122.198,370.215,1109.7,99.3682
364.558,1108.79,134.589,371.12,1072.14,134.598,356.63,1051.77,122.216,370.062,1109.6,99.3044
364.472,1108.86,134.578,371.107,1072.2,134.573,356.602,1051.87,122.199,369.934,1109.48,99.2585
364.377,1108.98,134.594,371.018,1072.29,134.59,356.527,1051.97,122.205,369.838,1109.54,99.2419
364.277,1109.02,134.613,370.912,1072.31,134.61,356.467,1052.01,122.219,369.813,1109.73,99.2522
364.151,1108.89,134.585,370.795,1072.24,134.628,356.39,1051.98,122.216,369.658,1109.52,99.2529
364.134,1108.9,134.654,370.745,1072.21,134.642,356.279,1051.89,122.225,369.616,1109.45,99.2746
364.063,1108.75,134.688,370.716,1072.08,134.641,356.194,1051.76,122.23,369.753,1109.63,99.4125
364.018,1108.56,134.755,370.687,1071.92,134.665,356.184,1051.54,122.226,369.757,1109.51,99.4759
364.004,1108.38,134.729,370.682,1071.72,134.605,356.209,1051.34,122.2,369.762,1109.35,99.5665
364,1108.16,134.771,370.729,1071.58,134.589,356.214,1051.1,122.156,369.809,1109.19,99.6402
363.916,1107.91,134.825,370.702,1071.35,134.634,356.172,1050.84,122.146,369.877,1109.08,99.71
363.876,1107.71,134.851,370.681,1071.14,134.618,356.15,1050.62,122.153,369.85,1108.99,99.6851
363.792,1107.77,134.909,370.624,1071.06,134.499,356.128,1050.51,122.128,369.796,1108.87,99.7381
363.464,1107.76,134.869,370.509,1071.04,134.555,356.061,1050.44,122.141,369.714,1108.88,99.7784
363.403,1107.78,134.884,370.337,1071.13,134.644,355.982,1050.51,122.143,369.583,1108.99,99.7752
363.191,1107.94,134.903,370.172,1071.27,134.651,355.842,1050.68,122.162,369.552,1109.13,99.8242
363.05,1108.02,134.85,369.952,1071.45,134.669,355.878,1050.93,122.081,369.212,1109.28,99.8158
362.635,1108.28,134.871,369.636,1071.59,134.672,355.631,1051.24,122.106,368.941,1109.52,99.9561
362.279,1108.6,134.883,369.259,1071.93,134.824,355.261,1051.46,122.177,368.56,1109.73,99.9907
361.863,1108.88,134.907,368.93,1072.27,134.938,354.949,1051.71,122.24,368.2,1109.92,99.9398
361.57,1109.12,134.911,368.654,1072.5,135.06,354.698,1051.88,122.388,368.009,1110.09,100.061
361.37,1109.32,134.89,368.44,1072.84,135.028,354.34,1052.07,122.521,367.755,1110.35,100.083
361.148,1109.57,134.947,368.266,1073.03,135.118,354.338,1052.05,122.619,367.584,1110.57,100.092
361.033,1109.66,134.862,368.077,1073.21,135.161,354.171,1052.29,122.639,367.462,1110.7,100.074
360.873,1109.86,134.885,367.953,1073.35,135.196,354.021,1052.38,122.757,367.41,1110.78,100.087
360.804,1109.98,134.91,367.852,1073.44,135.257,353.902,1052.47,122.859,367.346,1110.87,100.081
360.8,1110.1,134.93,367.846,1073.55,135.264,353.74,1052.81,122.817,367.316,1110.93,100.08
360.774,1110.07,134.897,367.84,1073.59,135.279,353.72,1052.82,122.828,367.277,1110.92,100.061
360.832,1110.02,134.902,367.882,1073.55,135.245,353.769,1052.8,122.824,367.34,1110.93,100.066
360.921,1109.97,134.888,367.949,1073.46,135.245,353.967,1052.64,122.734,367.387,1110.84,100.035
361.051,1109.81,134.904,368.051,1073.4,135.237,354.057,1052.51,122.685,367.486,1110.77,100.032
361.193,1109.7,134.836,368.197,1073.26,135.23,354.199,1052.36,122.612,367.583,1110.67,100.007
361.353,1109.46,134.824,368.377,1073.05,135.19,354.248,1052.29,122.605,367.74,1110.49,99.9852
361.502,1109.24,134.862,368.505,1072.83,135.177,354.501,1052.12,122.469,367.93,1110.27,99.9747
361.774,1109.06,134.871,368.67,1072.58,135.135,354.682,1051.98,122.381,368.076,1110.1,99.9583
361.962,1108.84,134.867,368.868,1072.4,135.039,354.851,1051.78,122.31,368.275,1109.96,100.001
362.174,1108.64,134.866,369.029,1072.16,134.936,355.043,1051.59,122.207,368.406,1109.84,100.002
362.345,1108.42,134.918,369.213,1071.91,134.866,355.252,1051.37,122.168,368.505,1109.67,99.9305
362.446,1108.18,134.93,369.479,1071.56,134.766,355.511,1051.2,122.133,368.647,1109.52,99.9344
362.602,1108,134.942,369.643,1071.38,134.733,355.675,1050.98,122.121,368.78,1109.32,99.9466
362.751,1107.88,134.955,369.812,1071.23,134.703,355.849,1050.81,122.075,368.923,1109.19,99.9524
362.861,1107.78,134.96,369.814,1071.23,134.762,355.803,1050.64,122.172,368.837,1108.9,99.8201
362.96,1107.7,134.964,369.882,1071.32,134.702,355.872,1050.53,122.184,368.906,1108.81,99.8132
363.019,1107.62,134.96,369.935,1071.25,134.704,355.927,1050.48,122.161,369.165,1109.03,99.9186
363.038,1107.57,134.965,369.959,1071.24,134.7,355.96,1050.44,122.188,369.143,1108.95,99.9076
363.032,1107.6,134.975,369.955,1071.25,134.702,355.943,1050.46,122.177,369.115,1108.95,99.9041
362.991,1107.67,134.971,369.931,1071.25,134.726,355.895,1050.51,122.189,369.145,1109.01,99.9735
362.935,1107.73,134.983,369.857,1071.26,134.721,355.825,1050.59,122.191,368.91,1108.88,99.8771
362.826,1107.84,134.998,369.748,1071.38,134.74,355.748,1050.71,122.174,368.969,1109.14,99.9387
362.738,1107.95,134.99,369.761,1071.35,134.675,355.824,1050.87,122.084,368.883,1109.24,99.8913
362.601,1108.06,134.987,369.615,1071.52,134.724,355.72,1051.03,122.12,368.665,1109.21,99.85
362.487,1108.21,134.991,369.486,1071.64,134.737,355.553,1051.15,122.14,368.68,1109.45,99.9153
362.352,1108.32,134.992,369.365,1071.83,134.769,355.444,1051.28,122.163,368.606,1109.55,99.9174
362.32,1108.48,134.963,369.218,1071.97,134.853,355.27,1051.38,122.188,368.533,1109.66,99.9271
362.22,1108.6,134.935,369.096,1072.08,134.887,355.179,1051.52,122.202,368.606,1109.76,100.109
362.121,1108.71,134.935,369.025,1072.24,134.984,355.053,1051.64,122.229,368.546,1109.84,100.11
362.082,1108.77,134.91,368.965,1072.25,134.958,354.965,1051.69,122.261,368.845,1109.93,100.154
362.005,1108.85,134.925,368.976,1072.32,134.997,354.912,1051.74,122.311,368.827,1109.97,100.165
361.948,1108.85,134.925,368.876,1072.35,135.045,354.862,1051.76,122.329,368.467,1109.98,100.128
361.95,1108.88,134.925,368.852,1072.36,135.07,354.85,1051.78,122.328,368.81,1110.02,100.173
361.958,1108.87,134.927,368.864,1072.35,135.068,354.866,1051.78,122.317,368.282,1109.91,99.9914
361.981,1108.84,134.928,368.878,1072.32,135.053,354.875,1051.74,122.297,368.309,1109.89,99.9983
361.999,1108.79,134.933,369.01,1072.24,134.995,354.909,1051.71,122.269,368.251,1109.86,99.9115
362.055,1108.75,134.943,368.977,1072.23,135.028,354.952,1051.65,122.251,368.386,1109.85,100.001
362.134,1108.69,134.93,369.04,1072.19,135.01,355.035,1051.61,122.229,368.36,1109.82,99.9352
362.196,1108.62,134.946,369.116,1072.09,134.988,355.088,1051.55,122.214,368.391,1109.75,99.9287
362.264,1108.55,134.96,369.2,1072.01,134.941,355.173,1051.46,122.204,368.452,1109.71,99.9158
362.331,1108.49,134.969,369.218,1071.91,134.885,355.254,1051.4,122.192,368.506,1109.65,99.8986
362.368,1108.46,134.993,369.284,1071.89,134.857,355.335,1051.35,122.18,368.644,1109.66,100.011
362.418,1108.42,134.998,369.41,1071.74,134.799,355.405,1051.3,122.163,368.622,1109.62,99.908
362.454,1108.39,134.992,369.429,1071.74,134.805,355.459,1051.28,122.153,368.651,1109.57,99.9353
362.41,1108.27,134.955,369.48,1071.68,134.788,355.516,1051.28,122.125,368.673,1109.57,99.9194
362.428,1108.28,134.948,369.482,1071.66,134.787,355.507,1051.28,122.131,368.697,1109.59,99.9196
362.43,1108.28,134.944,369.479,1071.67,134.8,355.521,1051.28,122.135,368.687,1109.57,99.9172
362.456,1108.37,134.996,369.438,1071.73,134.798,355.493,1051.29,122.138,368.676,1109.57,99.9151
362.441,1108.39,134.992,369.406,1071.76,134.817,355.453,1051.29,122.155,368.629,1109.57,99.9018
362.406,1108.4,134.989,369.385,1071.75,134.809,355.406,1051.31,122.17,368.601,1109.6,99.8927
362.375,1108.4,134.948,369.339,1071.79,134.84,355.355,1051.33,122.189,368.555,1109.62,99.8795
362.332,1108.46,134.98,369.229,1071.91,134.927,355.313,1051.37,122.189,368.506,1109.63,99.8983
362.286,1108.47,134.985,369.222,1071.96,134.943,355.244,1051.39,122.178,368.502,1109.69,99.8821
362.268,1108.51,134.984,369.198,1071.96,134.937,355.209,1051.42,122.182,368.392,1109.63,99.8608
362.245,1108.51,134.986,369.156,1071.99,134.934,355.18,1051.44,122.188,368.512,1109.7,100.004
362.216,1108.53,134.941,369.133,1072.01,134.963,355.144,1051.44,122.202,368.427,1109.7,99.946
362.228,1108.55,134.946,369.089,1072,134.96,355.135,1051.46,122.192,368.403,1109.7,99.9136
362.202,1108.53,134.949,369.113,1072.03,134.989,355.124,1051.44,122.201,368.407,1109.69,99.9327
362.217,1108.53,134.949,369.118,1072.02,134.957,355.138,1051.42,122.211,368.41,1109.7,99.9309
362.234,1108.53,134.953,369.168,1071.99,134.933,355.143,1051.44,122.189,368.4,1109.66,99.9272
362.251,1108.51,134.96,369.155,1071.94,134.91,355.162,1051.42,122.191,368.388,1109.64,99.9034
362.271,1108.49,134.959,369.16,1071.94,134.908,355.176,1051.4,122.201,368.373,1109.61,99.8748
362.26,1108.49,134.988,369.135,1071.94,134.932,355.173,1051.39,122.178,368.458,1109.68,99.9092
362.299,1108.47,134.968,369.217,1071.93,134.894,355.213,1051.38,122.192,368.45,1109.65,99.8743
362.284,1108.48,134.993,369.186,1071.89,134.923,355.226,1051.38,122.188,368.473,1109.66,99.8861
362.299,1108.46,134.969,369.218,1071.85,134.866,355.229,1051.37,122.19,368.571,1109.67,99.9785
362.317,1108.46,134.965,369.205,1071.9,134.874,355.222,1051.36,122.203,368.569,1109.68,99.9843
362.284,1108.49,134.988,369.185,1071.91,134.924,355.231,1051.39,122.187,368.491,1109.65,99.8871
362.306,1108.49,134.962,369.215,1071.93,134.896,355.221,1051.39,122.182,368.501,1109.67,99.907
362.303,1108.49,134.963,369.18,1071.91,134.88,355.199,1051.39,122.184,368.468,1109.64,99.8874
362.294,1108.5,134.976,369.172,1071.91,134.882,355.209,1051.41,122.181,368.464,1109.67,99.9258
362.266,1108.51,134.997,369.17,1071.97,134.961,355.204,1051.41,122.189,368.458,1109.67,99.9181
362.275,1108.52,134.988,369.185,1071.97,134.946,355.206,1051.41,122.197,368.441,1109.66,99.9138
362.279,1108.52,134.991,369.165,1071.95,134.933,355.204,1051.42,122.19,368.449,1109.66,99.9293
362.282,1108.49,134.963,369.217,1071.95,134.9,355.199,1051.41,122.196,368.465,1109.68,99.9239
362.278,1108.51,134.996,369.192,1071.97,134.951,355.203,1051.41,122.2,368.452,1109.64,99.8919
362.302,1108.51,134.994,369.223,1071.96,134.928,355.235,1051.4,122.186,368.45,1109.64,99.8986
362.31,1108.49,134.964,369.182,1071.93,134.902,355.229,1051.38,122.191,368.481,1109.68,99.8644
362.324,1108.49,134.967,369.214,1071.91,134.873,355.249,1051.39,122.19,368.49,1109.66,99.885
362.298,1108.51,134.995,369.212,1071.98,134.94,355.256,1051.41,122.175,368.481,1109.65,99.8742
362.31,1108.49,134.993,369.192,1071.94,134.933,355.228,1051.4,122.181,368.503,1109.69,99.8898
362.323,1108.49,134.972,369.2,1071.94,134.908,355.239,1051.38,122.196,368.495,1109.68,99.904
362.293,1108.5,134.995,369.202,1071.94,134.93,355.244,1051.38,122.2,368.485,1109.66,99.8721
362.306,1108.5,134.99,369.199,1071.95,134.935,355.257,1051.41,122.181,368.489,1109.67,99.8841
362.326,1108.5,134.976,369.2,1071.93,134.898,355.239,1051.4,122.188,368.442,1109.61,99.879
362.313,1108.5,134.995,369.194,1071.95,134.939,355.256,1051.39,122.187,368.487,1109.65,99.8801
362.334,1108.52,134.999,369.193,1071.96,134.959,355.241,1051.4,122.186,368.606,1109.58,99.8566
362.307,1108.51,134.986,369.19,1071.93,134.932,355.254,1051.39,122.195,368.596,1109.53,99.8275
362.315,1108.5,134.995,369.201,1071.94,134.936,355.259,1051.38,122.2,368.485,1109.63,99.8736
362.317,1108.5,134.994,369.194,1071.94,134.943,355.276,1051.38,122.197,368.489,1109.64,99.8651
362.322,1108.5,134.994,369.217,1071.97,134.951,355.273,1051.38,122.192,368.456,1109.61,99.8743
362.322,1108.5,134.995,369.188,1071.95,134.946,355.253,1051.37,122.185,368.491,1109.66,99.8761
362.319,1108.5,134.996,369.191,1071.92,134.935,355.247,1051.38,122.201,368.483,1109.67,99.891
362.313,1108.5,135,369.212,1071.98,134.955,355.26,1051.38,122.196,368.512,1109.69,99.8812
362.31,1108.5,134.994,369.183,1071.93,134.942,355.254,1051.39,122.178,368.493,1109.67,99.8764
362.306,1108.49,134.992,369.199,1071.92,134.944,355.249,1051.38,122.194,368.468,1109.64,99.8444
362.307,1108.5,134.993,369.175,1071.93,134.952,355.258,1051.37,122.198,368.458,1109.64,99.8711
362.321,1108.48,134.965,369.237,1071.88,134.878,355.232,1051.37,122.194,368.503,1109.68,99.8766
362.327,1108.48,134.971,369.186,1071.91,134.909,355.256,1051.38,122.197,368.589,1109.68,99.9845
362.307,1108.49,134.992,369.202,1071.96,134.967,355.248,1051.36,122.197,368.516,1109.67,99.9111
362.291,1108.49,134.995,369.219,1071.95,134.941,355.25,1051.39,122.181,368.511,1109.65,99.8972
362.294,1108.49,134.992,369.224,1071.94,134.928,355.265,1051.38,122.183,368.52,1109.68,99.8946
362.321,1108.48,134.968,369.211,1071.89,134.878,355.245,1051.37,122.204,368.481,1109.65,99.8805
362.297,1108.48,134.975,369.182,1071.91,134.905,355.225,1051.37,122.197,368.509,1109.68,99.9018
362.305,1108.47,134.971,369.173,1071.92,134.908,355.234,1051.36,122.206,368.468,1109.68,99.9111
362.308,1108.49,134.969,369.188,1071.91,134.882,355.226,1051.38,122.184,368.492,1109.68,99.8931
362.287,1108.49,134.991,369.22,1071.96,134.926,355.219,1051.38,122.192,368.458,1109.65,99.8947
362.282,1108.5,134.998,369.18,1071.92,134.928,355.207,1051.38,122.194,368.464,1109.65,99.8797
362.27,1108.47,135.003,369.23,1071.93,134.907,355.22,1051.39,122.191,368.467,1109.65,99.8818
362.269,1108.48,135.001,369.185,1071.95,134.944,355.206,1051.38,122.181,368.473,1109.67,99.8658
362.302,1108.48,134.97,369.184,1071.92,134.906,355.215,1051.37,122.199,368.484,1109.69,99.9108
362.282,1108.49,134.996,369.157,1071.94,134.958,355.218,1051.37,122.197,368.417,1109.61,99.8749
362.294,1108.48,134.968,369.196,1071.9,134.877,355.202,1051.38,122.19,368.46,1109.66,99.8771
362.277,1108.48,134.972,369.184,1071.91,134.88,355.209,1051.37,122.199,368.427,1109.63,99.8718
362.293,1108.49,134.975,369.194,1071.9,134.875,355.21,1051.38,122.184,368.438,1109.65,99.8834
362.29,1108.48,134.967,369.181,1071.91,134.882,355.202,1051.37,122.204,368.447,1109.69,99.8767
362.269,1108.5,134.986,369.196,1071.95,134.932,355.189,1051.35,122.211,368.433,1109.68,99.8794
362.282,1108.49,134.959,369.202,1071.94,134.902,355.217,1051.4,122.19,368.438,1109.65,99.8811
362.294,1108.49,134.962,369.191,1071.9,134.873,355.208,1051.37,122.207,368.454,1109.7,99.873
362.284,1108.48,134.974,369.193,1071.9,134.877,355.19,1051.38,122.203,368.42,1109.64,99.8779
362.292,1108.49,134.958,369.195,1071.9,134.867,355.214,1051.39,122.184,368.44,1109.66,99.8694
362.295,1108.49,134.967,369.205,1071.9,134.871,355.208,1051.39,122.196,368.444,1109.68,99.87
362.294,1108.5,134.971,369.189,1071.9,134.886,355.216,1051.39,122.195,368.448,1109.69,99.8589
362.294,1108.49,134.968,369.177,1071.93,134.902,355.205,1051.39,122.213,368.454,1109.68,99.8836
362.27,1108.49,134.995,369.172,1071.94,134.926,355.213,1051.38,122.208,368.439,1109.64,99.8834
362.286,1108.51,134.971,369.207,1071.91,134.87,355.215,1051.39,122.197,368.468,1109.69,99.8935
362.278,1108.5,134.986,369.2,1071.98,134.955,355.218,1051.38,122.198,368.456,1109.68,99.8794
362.282,1108.51,134.994,369.163,1071.95,134.938,355.227,1051.4,122.196,368.427,1109.65,99.8553
362.314,1108.5,134.966,369.2,1071.91,134.874,355.218,1051.39,122.203,368.446,1109.64,99.8732
362.325,1108.5,134.972,369.211,1071.91,134.874,355.209,1051.39,122.192,368.462,1109.68,99.874
362.303,1108.5,134.967,369.176,1071.93,134.907,355.232,1051.4,122.176,368.485,1109.68,99.8979
362.311,1108.5,134.97,369.208,1071.91,134.879,355.239,1051.38,122.192,368.47,1109.67,99.8847
362.286,1108.5,134.998,369.188,1071.94,134.931,355.239,1051.38,122.205,368.477,1109.67,99.8853
362.295,1108.5,134.987,369.182,1071.94,134.931,355.241,1051.39,122.194,368.503,1109.68,99.8827
362.316,1108.48,134.957,369.213,1071.91,134.879,355.259,1051.39,122.188,368.436,1109.63,99.8689
362.319,1108.48,134.958,369.209,1071.91,134.873,355.241,1051.37,122.206,368.446,1109.62,99.8807
362.332,1108.5,134.967,369.192,1071.94,134.903,355.242,1051.39,122.192,368.458,1109.63,99.8715
362.295,1108.5,134.996,369.178,1071.95,134.955,355.247,1051.37,122.2,368.456,1109.64,99.8741
362.29,1108.49,134.987,369.195,1071.93,134.927,355.248,1051.37,122.211,368.467,1109.64,99.8723
362.343,1108.49,134.965,369.24,1071.95,134.894,355.241,1051.37,122.207,368.448,1109.63,99.8764
362.312,1108.51,134.99,369.193,1071.92,134.928,355.248,1051.39,122.187,368.492,1109.7,99.8755
362.314,1108.5,134.998,369.19,1071.94,134.954,355.242,1051.36,122.199,368.487,1109.64,99.8671
362.3,1108.49,134.992,369.196,1071.95,134.937,355.252,1051.38,122.192,368.596,1109.68,99.9739
362.319,1108.48,134.965,369.222,1071.91,134.883,355.244,1051.37,122.199,368.596,1109.68,99.9788
362.309,1108.49,135.003,369.204,1071.97,134.947,355.25,1051.37,122.203,368.525,1109.67,99.9335
362.3,1108.49,134.994,369.219,1071.97,134.954,355.264,1051.38,122.197,368.496,1109.63,99.8982
362.302,1108.49,134.984,369.196,1071.94,134.931,355.232,1051.36,122.203,368.512,1109.67,99.898
362.3,1108.49,134.998,369.185,1071.94,134.949,355.244,1051.36,122.196,368.49,1109.63,99.8976
362.304,1108.5,134.993,369.177,1071.95,134.967,355.261,1051.38,122.195,368.525,1109.69,99.9031
362.304,1108.49,134.992,369.184,1071.93,134.931,355.248,1051.39,122.19,368.495,1109.64,99.9024
362.297,1108.48,134.997,369.195,1071.92,134.933,355.263,1051.36,122.205,368.511,1109.66,99.8995
362.308,1108.47,134.961,369.2,1071.91,134.884,355.241,1051.36,122.2,368.519,1109.68,99.9007
362.326,1108.48,134.96,369.21,1071.92,134.881,355.255,1051.38,122.188,368.491,1109.65,99.8926
362.295,1108.49,134.992,369.182,1071.93,134.928,355.233,1051.35,122.209,368.565,1109.66,99.9924
362.32,1108.48,134.975,369.215,1071.92,134.876,355.244,1051.37,122.207,368.484,1109.64,99.8878
362.294,1108.49,135,369.228,1071.94,134.921,355.247,1051.37,122.21,368.469,1109.63,99.8805
362.297,1108.5,134.998,369.187,1071.96,134.948,355.226,1051.36,122.202,368.504,1109.67,99.9014
362.313,1108.47,134.963,369.202,1071.9,134.88,355.224,1051.36,122.208,368.464,1109.66,99.8957
362.294,1108.51,135.002,369.17,1071.93,134.94,355.219,1051.37,122.214,368.47,1109.66,99.8943
362.284,1108.49,134.996,369.191,1071.97,134.95,355.227,1051.37,122.201,368.488,1109.64,99.8919
362.299,1108.48,134.961,369.214,1071.93,134.903,355.244,1051.37,122.188,368.487,1109.68,99.89
362.289,1108.5,134.996,369.2,1071.96,134.945,355.228,1051.36,122.208,368.456,1109.65,99.9087
362.288,1108.5,134.994,369.166,1071.93,134.93,355.207,1051.38,122.196,368.428,1109.62,99.9011
362.284,1108.49,134.99,369.167,1071.94,134.95,355.221,1051.37,122.199,368.461,1109.66,99.8845
362.287,1108.51,134.994,369.226,1071.94,134.927,355.211,1051.38,122.202,368.482,1109.68,99.8981
362.287,1108.5,134.997,369.161,1071.94,134.932,355.216,1051.37,122.209,368.459,1109.67,99.8893
362.297,1108.49,134.972,369.219,1071.93,134.894,355.212,1051.38,122.202,368.445,1109.67,99.903
362.288,1108.51,134.964,369.194,1071.91,134.92,355.227,1051.38,122.201,368.446,1109.66,99.8654
362.283,1108.52,134.992,369.22,1071.95,134.935,355.208,1051.39,122.198,368.454,1109.68,99.867
362.278,1108.51,134.99,369.179,1071.99,134.974,355.202,1051.38,122.204,368.453,1109.67,99.8702
362.292,1108.48,134.96,369.196,1071.91,134.9,355.233,1051.37,122.203,368.439,1109.64,99.8799
362.271,1108.5,134.992,369.213,1071.95,134.935,355.214,1051.38,122.203,368.425,1109.67,99.871
362.29,1108.49,134.966,369.177,1071.93,134.877,355.221,1051.37,122.212,368.461,1109.68,99.8752
362.291,1108.5,134.961,369.202,1071.92,134.88,355.229,1051.39,122.198,368.555,1109.69,99.9849
362.296,1108.49,134.958,369.198,1071.92,134.873,355.216,1051.38,122.206,368.47,1109.66,99.9145
362.281,1108.5,134.985,369.158,1071.95,134.952,355.217,1051.38,122.188,368.461,1109.67,99.891
362.286,1108.52,134.995,369.192,1071.97,134.957,355.211,1051.38,122.2,368.487,1109.65,99.8922
362.289,1108.51,134.996,369.157,1071.96,134.964,355.233,1051.37,122.205,368.483,1109.68,99.9361
362.304,1108.5,134.968,369.205,1071.95,134.897,355.211,1051.37,122.211,368.489,1109.69,99.91
362.281,1108.5,134.995,369.176,1071.93,134.925,355.227,1051.38,122.2,368.477,1109.67,99.8919
362.32,1108.5,134.952,369.221,1071.9,134.877,355.213,1051.36,122.211,368.46,1109.65,99.8984
362.3,1108.51,135,369.176,1071.94,134.926,355.229,1051.37,122.195,368.498,1109.69,99.9032
362.288,1108.5,135,369.175,1071.93,134.94,355.23,1051.38,122.205,368.477,1109.68,99.8676
362.308,1108.49,134.963,369.215,1071.94,134.893,355.216,1051.36,122.211,368.452,1109.66,99.8908
362.311,1108.5,134.959,369.179,1071.92,134.908,355.227,1051.37,122.204,368.484,1109.68,99.8895
362.311,1108.49,134.967,369.208,1071.89,134.868,355.234,1051.37,122.209,368.471,1109.66,99.9038
362.317,1108.48,134.965,369.22,1071.9,134.876,355.243,1051.35,122.199,368.49,1109.67,99.8879
362.308,1108.49,134.968,369.207,1071.9,134.877,355.231,1051.36,122.208,368.491,1109.67,99.8686
362.243,1108.4,134.915,369.224,1071.9,134.866,355.242,1051.38,122.184,368.459,1109.65,99.8587
362.295,1108.48,134.983,369.186,1071.93,134.923,355.243,1051.34,122.217,368.472,1109.64,99.8743
362.284,1108.47,134.978,369.174,1071.91,134.931,355.234,1051.36,122.21,368.42,1109.59,99.8544
362.283,1108.46,134.988,369.18,1071.93,134.946,355.257,1051.36,122.206,368.482,1109.67,99.8758
362.274,1108.47,134.986,369.2,1071.92,134.928,355.234,1051.36,122.2,368.468,1109.63,99.8657
